"성씨, 본관별",행정구역별(시도),2015 년
덕수,전국,58513
덕수,서울특별시,14340
덕수,부산광역시,1610
덕수,대구광역시,1413
덕수,인천광역시,4627
덕수,광주광역시,513
덕수,대전광역시,2594
덕수,울산광역시,586
덕수,세종특별자치시,322
덕수,경기도,18303
덕수,강원도,2184
덕수,충청북도,2641
덕수,충청남도,4676
덕수,전라북도,1500
덕수,전라남도,436
덕수,경상북도,1273
덕수,경상남도,1155
덕수,제주특별자치도,340
덕은,전국,2606
덕은,서울특별시,523
덕은,부산광역시,29
덕은,대구광역시,21
덕은,인천광역시,136
덕은,광주광역시,15
덕은,대전광역시,427
덕은,울산광역시,44
덕은,세종특별자치시,20
덕은,경기도,575
덕은,강원도,41
덕은,충청북도,84
덕은,충청남도,406
덕은,전라북도,202
덕은,전라남도,12
덕은,경상북도,28
덕은,경상남도,38
덕은,제주특별자치도,5
동성,전국,2938
동성,서울특별시,431
동성,부산광역시,711
동성,대구광역시,43
동성,인천광역시,38
동성,광주광역시,27
동성,대전광역시,30
동성,울산광역시,79
동성,경기도,399
동성,강원도,22
동성,충청북도,12
동성,충청남도,36
동성,전라북도,32
동성,전라남도,62
동성,경상북도,50
동성,경상남도,949
동성,제주특별자치도,13
롱서,전국,1534
롱서,서울특별시,280
롱서,부산광역시,146
롱서,대구광역시,274
롱서,인천광역시,88
롱서,대전광역시,30
롱서,울산광역시,35
롱서,세종특별자치시,7
롱서,경기도,238
롱서,강원도,36
롱서,충청북도,21
롱서,충청남도,50
롱서,전라북도,12
롱서,전라남도,5
롱서,경상북도,167
롱서,경상남도,136
롱서,제주특별자치도,5
밀양,전국,1562
밀양,서울특별시,296
밀양,부산광역시,100
밀양,대구광역시,49
밀양,인천광역시,96
밀양,광주광역시,26
밀양,대전광역시,19
밀양,울산광역시,41
밀양,세종특별자치시,7
밀양,경기도,423
밀양,강원도,98
밀양,충청북도,35
밀양,충청남도,35
밀양,전라북도,39
밀양,전라남도,98
밀양,경상북도,60
밀양,경상남도,126
밀양,제주특별자치도,14
벽진,전국,109267
벽진,서울특별시,15683
벽진,부산광역시,15223
벽진,대구광역시,15487
벽진,인천광역시,2957
벽진,광주광역시,302
벽진,대전광역시,2190
벽진,울산광역시,3478
벽진,세종특별자치시,297
벽진,경기도,18491
벽진,강원도,1719
벽진,충청북도,2375
벽진,충청남도,2047
벽진,전라북도,1166
벽진,전라남도,532
벽진,경상북도,11753
벽진,경상남도,14646
벽진,제주특별자치도,921
보은,전국,2699
보은,서울특별시,751
보은,부산광역시,75
보은,대구광역시,17
보은,인천광역시,159
보은,광주광역시,380
보은,대전광역시,29
보은,울산광역시,28
보은,경기도,644
보은,강원도,31
보은,충청북도,30
보은,충청남도,48
보은,전라북도,40
보은,전라남도,369
보은,경상북도,24
보은,경상남도,45
보은,제주특별자치도,27
봉산,전국,8695
봉산,서울특별시,1875
봉산,부산광역시,805
봉산,대구광역시,482
봉산,인천광역시,408
봉산,광주광역시,203
봉산,대전광역시,184
봉산,울산광역시,175
봉산,세종특별자치시,22
봉산,경기도,1762
봉산,강원도,115
봉산,충청북도,90
봉산,충청남도,189
봉산,전라북도,1260
봉산,전라남도,130
봉산,경상북도,277
봉산,경상남도,699
봉산,제주특별자치도,19
부평,전국,6789
부평,서울특별시,1228
부평,부산광역시,100
부평,대구광역시,56
부평,인천광역시,2130
부평,광주광역시,18
부평,대전광역시,92
부평,울산광역시,36
부평,세종특별자치시,17
부평,경기도,2349
부평,강원도,128
부평,충청북도,69
부평,충청남도,169
부평,전라북도,156
부평,전라남도,28
부평,경상북도,75
부평,경상남도,112
부평,제주특별자치도,26
사천,전국,8616
사천,서울특별시,1275
사천,부산광역시,1574
사천,대구광역시,862
사천,인천광역시,233
사천,광주광역시,78
사천,대전광역시,169
사천,울산광역시,217
사천,세종특별자치시,26
사천,경기도,1208
사천,강원도,69
사천,충청북도,80
사천,충청남도,173
사천,전라북도,108
사천,전라남도,142
사천,경상북도,314
사천,경상남도,2074
사천,제주특별자치도,14
상주,전국,3259
상주,서울특별시,683
상주,부산광역시,76
상주,대구광역시,20
상주,인천광역시,289
상주,광주광역시,51
상주,대전광역시,200
상주,울산광역시,25
상주,세종특별자치시,6
상주,경기도,994
상주,강원도,40
상주,충청북도,53
상주,충청남도,291
상주,전라북도,349
상주,전라남도,57
상주,경상북도,67
상주,경상남도,40
상주,제주특별자치도,18
서림,전국,1474
서림,서울특별시,383
서림,부산광역시,17
서림,대구광역시,7
서림,인천광역시,93
서림,광주광역시,6
서림,대전광역시,220
서림,세종특별자치시,18
서림,경기도,385
서림,강원도,16
서림,충청북도,28
서림,충청남도,213
서림,전라북도,47
서림,전라남도,6
서림,경상북도,5
서림,경상남도,24
서산,전국,1179
서산,서울특별시,381
서산,부산광역시,29
서산,대구광역시,18
서산,인천광역시,174
서산,광주광역시,13
서산,대전광역시,25
서산,울산광역시,12
서산,경기도,341
서산,강원도,41
서산,충청북도,20
서산,충청남도,41
서산,전라북도,24
서산,전라남도,5
서산,경상북도,16
서산,경상남도,31
서천,전국,1824
서천,서울특별시,456
서천,부산광역시,35
서천,인천광역시,88
서천,광주광역시,5
서천,대전광역시,271
서천,울산광역시,14
서천,세종특별자치시,12
서천,경기도,484
서천,강원도,11
서천,충청북도,42
서천,충청남도,271
서천,전라북도,84
서천,전라남도,10
서천,경상북도,11
서천,경상남도,19
서천,제주특별자치도,7
선산,전국,1198
선산,서울특별시,229
선산,부산광역시,147
선산,대구광역시,59
선산,인천광역시,62
선산,광주광역시,19
선산,대전광역시,26
선산,울산광역시,26
선산,경기도,262
선산,강원도,38
선산,충청북도,11
선산,충청남도,53
선산,전라북도,53
선산,전라남도,25
선산,경상북도,61
선산,경상남도,120
선상,전국,2857
선상,서울특별시,390
선상,부산광역시,164
선상,대구광역시,398
선상,인천광역시,140
선상,광주광역시,10
선상,대전광역시,40
선상,울산광역시,136
선상,세종특별자치시,6
선상,경기도,528
선상,강원도,94
선상,충청북도,78
선상,충청남도,44
선상,전라북도,13
선상,전라남도,6
선상,경상북도,670
선상,경상남도,127
선상,제주특별자치도,13
선성,전국,1011
선성,서울특별시,295
선성,부산광역시,38
선성,대구광역시,81
선성,인천광역시,46
선성,대전광역시,20
선성,울산광역시,21
선성,경기도,251
선성,강원도,31
선성,충청북도,28
선성,충청남도,25
선성,전라북도,5
선성,전라남도,6
선성,경상북도,141
선성,경상남도,22
섬천,전국,1238
섬천,서울특별시,415
섬천,부산광역시,54
섬천,대구광역시,37
섬천,인천광역시,79
섬천,광주광역시,11
섬천,대전광역시,31
섬천,울산광역시,10
섬천,세종특별자치시,7
섬천,경기도,379
섬천,강원도,29
섬천,충청북도,17
섬천,충청남도,35
섬천,전라북도,36
섬천,전라남도,11
섬천,경상북도,26
섬천,경상남도,54
섬천,제주특별자치도,7
성산,전국,113087
성산,서울특별시,14784
성산,부산광역시,13102
성산,대구광역시,22388
성산,인천광역시,2897
성산,광주광역시,649
성산,대전광역시,2209
성산,울산광역시,3208
성산,세종특별자치시,283
성산,경기도,15209
성산,강원도,1167
성산,충청북도,1460
성산,충청남도,1569
성산,전라북도,1169
성산,전라남도,1198
성산,경상북도,14563
성산,경상남도,16914
성산,제주특별자치도,318
성주,전국,203703
성주,서울특별시,33532
성주,부산광역시,18648
성주,대구광역시,26433
성주,인천광역시,8533
성주,광주광역시,3234
성주,대전광역시,6199
성주,울산광역시,4280
성주,세종특별자치시,631
성주,경기도,40947
성주,강원도,4571
성주,충청북도,5096
성주,충청남도,6816
성주,전라북도,5013
성주,전라남도,3043
성주,경상북도,15097
성주,경상남도,19712
성주,제주특별자치도,1918
수안,전국,20763
수안,서울특별시,5323
수안,부산광역시,876
수안,대구광역시,397
수안,인천광역시,1617
수안,광주광역시,116
수안,대전광역시,769
수안,울산광역시,227
수안,세종특별자치시,74
수안,경기도,6577
수안,강원도,906
수안,충청북도,783
수안,충청남도,1241
수안,전라북도,131
수안,전라남도,114
수안,경상북도,488
수안,경상남도,399
수안,제주특별자치도,725
수원,전국,4872
수원,서울특별시,1176
수원,부산광역시,124
수원,대구광역시,58
수원,인천광역시,367
수원,광주광역시,72
수원,대전광역시,263
수원,울산광역시,28
수원,세종특별자치시,33
수원,경기도,1410
수원,강원도,109
수원,충청북도,52
수원,충청남도,934
수원,전라북도,41
수원,전라남도,46
수원,경상북도,49
수원,경상남도,99
수원,제주특별자치도,11
순천,전국,3235
순천,서울특별시,605
순천,부산광역시,142
순천,대구광역시,435
순천,인천광역시,146
순천,광주광역시,15
순천,대전광역시,62
순천,울산광역시,60
순천,세종특별자치시,43
순천,경기도,870
순천,강원도,54
순천,충청북도,71
순천,충청남도,131
순천,전라북도,34
순천,전라남도,35
순천,경상북도,447
순천,경상남도,80
순천,제주특별자치도,5
신평,전국,39872
신평,서울특별시,8440
신평,부산광역시,544
신평,대구광역시,245
신평,인천광역시,3670
신평,광주광역시,204
신평,대전광역시,2151
신평,울산광역시,197
신평,세종특별자치시,273
신평,경기도,11450
신평,강원도,485
신평,충청북도,2482
신평,충청남도,7666
신평,전라북도,885
신평,전라남도,232
신평,경상북도,455
신평,경상남도,380
신평,제주특별자치도,113
아산,전국,13552
아산,서울특별시,3234
아산,부산광역시,244
아산,대구광역시,135
아산,인천광역시,1276
아산,광주광역시,54
아산,대전광역시,829
아산,울산광역시,73
아산,세종특별자치시,154
아산,경기도,4744
아산,강원도,493
아산,충청북도,644
아산,충청남도,1051
아산,전라북도,167
아산,전라남도,77
아산,경상북도,155
아산,경상남도,178
아산,제주특별자치도,44
안산,전국,3265
안산,서울특별시,783
안산,부산광역시,183
안산,대구광역시,69
안산,인천광역시,215
안산,광주광역시,7
안산,대전광역시,187
안산,울산광역시,36
안산,세종특별자치시,8
안산,경기도,1167
안산,강원도,81
안산,충청북도,60
안산,충청남도,187
안산,전라북도,10
안산,전라남도,18
안산,경상북도,127
안산,경상남도,111
안산,제주특별자치도,16
안성,전국,21948
안성,서울특별시,5205
안성,부산광역시,809
안성,대구광역시,740
안성,인천광역시,1714
안성,광주광역시,90
안성,대전광역시,613
안성,울산광역시,358
안성,세종특별자치시,77
안성,경기도,6900
안성,강원도,1718
안성,충청북도,524
안성,충청남도,837
안성,전라북도,562
안성,전라남도,147
안성,경상북도,1037
안성,경상남도,575
안성,제주특별자치도,42
안악,전국,12319
안악,서울특별시,1784
안악,부산광역시,2183
안악,대구광역시,702
안악,인천광역시,362
안악,광주광역시,50
안악,대전광역시,165
안악,울산광역시,417
안악,세종특별자치시,37
안악,경기도,1828
안악,강원도,280
안악,충청북도,517
안악,충청남도,186
안악,전라북도,99
안악,전라남도,108
안악,경상북도,396
안악,경상남도,3167
안악,제주특별자치도,38
안평,전국,3021
안평,서울특별시,641
안평,부산광역시,62
안평,대구광역시,31
안평,인천광역시,326
안평,대전광역시,121
안평,울산광역시,21
안평,세종특별자치시,16
안평,경기도,896
안평,강원도,41
안평,충청북도,37
안평,충청남도,707
안평,전라북도,42
안평,전라남도,19
안평,경상북도,15
안평,경상남도,36
안평,제주특별자치도,9
양산,전국,4164
양산,서울특별시,533
